startTime:2021/1/19 9:16:31
toolVersion:1.0.7654.38979
PASS:77,FAIL:0,Total:77
Time:01:45:21
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,StartTime,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:37:39,Maximum Output Power : NR,23.46,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:39:0,Maximum Output Power : NR,23.47,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:40:20,Maximum Output Power: Overall,23.28,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:40:20,Maximum Output Power: Overall:LTE,19.89,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:40:20,Maximum Output Power: Overall:NR,20.63,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:41:40,Maximum Output Power: Overall,23.31,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:41:40,Maximum Output Power: Overall:LTE,19.93,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:41:40,Maximum Output Power: Overall:NR,20.64,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:42:59,Maximum Output Power: LTE,22.95,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:44:18,Maximum Output Power : NR,23.47,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:45:39,Maximum Output Power : NR,23.46,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:46:58,Maximum Output Power: Overall,22.73,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:46:58,Maximum Output Power: Overall:LTE,19.09,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:46:58,Maximum Output Power: Overall:NR,20.27,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:48:18,Maximum Output Power: Overall,22.74,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:48:18,Maximum Output Power: Overall:LTE,19.07,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:48:18,Maximum Output Power: Overall:NR,20.29,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:49:36,Maximum Output Power: LTE,22.04,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:50:54,Maximum Output Power : NR,23.14,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:52:14,Maximum Output Power : NR,23.15,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:53:47,Maximum Output Power: Overall,23.05,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:53:47,Maximum Output Power: Overall:LTE,19.78,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:53:47,Maximum Output Power: Overall:NR,20.27,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:55:6,Maximum Output Power: Overall,23.05,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:55:6,Maximum Output Power: Overall:LTE,19.76,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:55:6,Maximum Output Power: Overall:NR,20.29,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:56:25,Maximum Output Power: LTE,22.91,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:57:45,Maximum Output Power : NR,23.13,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:59:5,Maximum Output Power : NR,23.23,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:0:27,Maximum Output Power: Overall,23.09,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:0:27,Maximum Output Power: Overall:LTE,19.81,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:0:27,Maximum Output Power: Overall:NR,20.34,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:1:47,Maximum Output Power: Overall,23.14,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:1:47,Maximum Output Power: Overall:LTE,19.86,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:1:47,Maximum Output Power: Overall:NR,20.39,N/A,N/A,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:3:5,Maximum Output Power: LTE,22.93,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:4:36,Maximum Output Power : NR,23.12,19,26,dBm,PASS
NR,n78,636666,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18575,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:5:56,Maximum Output Power : NR,23.22,19,26,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:7:16,Maximum Output Power: Overall,21.95,19,26,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:7:16,Maximum Output Power: Overall:LTE,19.09,N/A,N/A,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:7:16,Maximum Output Power: Overall:NR,18.79,N/A,N/A,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:8:36,Maximum Output Power: Overall,21.98,19,26,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:8:36,Maximum Output Power: Overall:LTE,19.08,N/A,N/A,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:8:36,Maximum Output Power: Overall:NR,18.85,N/A,N/A,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:9:56,Maximum Output Power: LTE,22.05,19,26,dBm,PASS
NR,n78,653000,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 10:11:16,Maximum Output Power : NR,21.65,19,26,dBm,PASS
