startTime:2020/12/25 15:34:15
toolVersion:1.0.7654.38979
PASS:104,FAIL:0,Total:104
Time:00:11:32
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,StartTime,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n1,384500,-60,20.77,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:37,NR_ACLR_UTRA2_R,63.18,35.2,99,dB,PASS
NR,n1,384500,-60,21.15,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:41,NR_ACLR_L,41.11,30,99,dB,PASS
NR,n1,384500,-60,21.15,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:41,NR_ACLR_R,42.57,30,99,dB,PASS
NR,n1,384500,-60,21.15,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:41,NR_ACLR_UTRA1_L,41.95,32.2,99,dB,PASS
NR,n1,384500,-60,21.15,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:41,NR_ACLR_UTRA1_R,43.50,32.2,99,dB,PASS
NR,n1,384500,-60,21.15,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:41,NR_ACLR_UTRA2_L,59.34,35.2,99,dB,PASS
NR,n1,384500,-60,21.15,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:41,NR_ACLR_UTRA2_R,61.43,35.2,99,dB,PASS
NR,n1,384500,-60,22.24,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:44,NR_ACLR_L,49.12,30,99,dB,PASS
NR,n1,384500,-60,22.24,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:44,NR_ACLR_R,52.30,30,99,dB,PASS
NR,n1,384500,-60,22.24,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:44,NR_ACLR_UTRA1_L,52.69,32.2,99,dB,PASS
NR,n1,384500,-60,22.24,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:44,NR_ACLR_UTRA1_R,55.60,32.2,99,dB,PASS
NR,n1,384500,-60,22.24,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:44,NR_ACLR_UTRA2_L,64.27,35.2,99,dB,PASS
